(3,102): [144 144] (em=0, csc=[128 128])
(3,103): [144 144] (em=0, csc=[128 128])
(3,104): [144 144] (em=0, csc=[128 128])
(3,105): [144 144] (em=0, csc=[128 128])
(3,106): [144 144] (em=0, csc=[128 128])
(3,107): [144 144] (em=0, csc=[128 128])
(3,108): [144 144] (em=0, csc=[128 128])
(3,109): [144 144] (em=0, csc=[128 128])
(3,110): [144 144] (em=0, csc=[128 128])
(3,111): [144 144] (em=0, csc=[128 128])
(3,112): [144 144] (em=0, csc=[128 128])
(3,113): [144 144] (em=0, csc=[128 128])
(3,114): [144 144] (em=0, csc=[128 128])
(3,115): [144 144] (em=0, csc=[128 128])
(3,116): [144 144] (em=0, csc=[128 128])
(3,117): [144 144] (em=0, csc=[128 128])
(3,118): [144 144] (em=0, csc=[128 128])
(3,119): [144 144] (em=0, csc=[128 128])
(3,120): [144 144] (em=0, csc=[128 128])
(3,121): [144 144] (em=0, csc=[128 128])
(3,122): [144 144] (em=0, csc=[128 128])
(3,123): [144 144] (em=0, csc=[128 128])
(3,124): [144 144] (em=0, csc=[128 128])
(3,125): [144 144] (em=0, csc=[128 128])
(3,126): [128 128] (em=93, csc=[125 128])
(3,127): [128 128] (em=93, csc=[115 135])
(4,0): [128 128] (em=65, csc=[137 116])
(4,1): [128 128] (em=91, csc=[128 125])
(4,2): [144 144] (em=6, csc=[128 128])
(4,3): [144 144] (em=0, csc=[128 128])
(4,4): [144 144] (em=0, csc=[128 128])
(4,5): [144 144] (em=0, csc=[128 128])
(4,6): [144 144] (em=0, csc=[128 128])
(4,7): [144 144] (em=0, csc=[128 128])
(4,8): [144 144] (em=0, csc=[128 128])
(4,9): [144 144] (em=0, csc=[128 128])
(4,10): [144 144] (em=0, csc=[128 128])
(4,11): [144 144] (em=0, csc=[128 128])
(4,12): [144 144] (em=0, csc=[128 128])
(4,13): [144 144] (em=0, csc=[128 128])
(4,14): [144 144] (em=0, csc=[128 128])
(4,15): [144 144] (em=0, csc=[128 128])
(4,16): [144 144] (em=0, csc=[128 128])
(4,17): [144 144] (em=0, csc=[128 128])
(4,18): [144 144] (em=0, csc=[128 128])
(4,19): [144 144] (em=0, csc=[128 128])
(4,20): [144 144] (em=0, csc=[128 128])
(4,21): [144 144] (em=0, csc=[128 128])
(4,22): [144 144] (em=0, csc=[128 128])
(4,23): [144 144] (em=0, csc=[128 128])
(4,24): [144 144] (em=0, csc=[128 128])
(4,25): [144 144] (em=0, csc=[128 128])
(4,26): [144 144] (em=0, csc=[128 128])
(4,27): [144 144] (em=0, csc=[128 128])
(4,28): [144 144] (em=0, csc=[128 128])
(4,29): [144 144] (em=0, csc=[128 128])
(4,30): [144 144] (em=0, csc=[128 128])
(4,31): [144 144] (em=0, csc=[128 128])
(4,32): [144 144] (em=0, csc=[128 128])
(4,33): [144 144] (em=0, csc=[128 128])
(4,34): [144 144] (em=0, csc=[128 128])
(4,35): [144 144] (em=0, csc=[128 128])
(4,36): [144 144] (em=0, csc=[128 128])
(4,37): [144 144] (em=0, csc=[128 128])
(4,38): [144 144] (em=0, csc=[128 128])
(4,39): [144 144] (em=0, csc=[128 128])
(4,40): [144 144] (em=0, csc=[128 128])
(4,41): [144 144] (em=0, csc=[128 128])
(4,42): [144 144] (em=0, csc=[128 128])
(4,43): [144 144] (em=0, csc=[128 128])
(4,44): [144 144] (em=0, csc=[128 128])
(4,45): [144 144] (em=0, csc=[128 128])
(4,46): [144 144] (em=0, csc=[128 128])
(4,47): [144 144] (em=0, csc=[128 128])
(4,48): [144 144] (em=0, csc=[128 128])
(4,49): [144 144] (em=0, csc=[128 128])
(4,50): [144 144] (em=0, csc=[128 128])
(4,51): [144 144] (em=0, csc=[128 128])
(4,52): [144 144] (em=0, csc=[128 128])
(4,53): [144 144] (em=0, csc=[128 128])
(4,54): [144 144] (em=0, csc=[128 128])
(4,55): [144 144] (em=0, csc=[128 128])
(4,56): [144 144] (em=0, csc=[128 128])
(4,57): [144 144] (em=0, csc=[128 128])
(4,58): [144 144] (em=0, csc=[128 128])
(4,59): [144 144] (em=0, csc=[128 128])
(4,60): [144 144] (em=0, csc=[128 128])
(4,61): [144 144] (em=0, csc=[128 128])
(4,62): [144 144] (em=0, csc=[128 128])
(4,63): [144 144] (em=0, csc=[128 128])
(4,64): [144 144] (em=0, csc=[128 128])
(4,65): [144 144] (em=0, csc=[128 128])
(4,66): [144 144] (em=0, csc=[128 128])
(4,67): [144 144] (em=0, csc=[128 128])
(4,68): [144 144] (em=0, csc=[128 128])
(4,69): [144 144] (em=0, csc=[128 128])
(4,70): [144 144] (em=0, csc=[128 128])
